"","species","Order","phylogeny","elaboration","innovation","elaboration_superord","innovation_superord","elaboration_order","innovation_order","order_tree_elab","order_tree_inno"
"Calidris_ptilocnemis","Calidris_ptilocnemis","Charadriiformes",0.332737417413687,1.40963697952135,0.607381617620358,NA,NA,0.609036282192085,0.0895419829860681,3.99690002771078,1.44497502208248
"Calidris_pusilla","Calidris_pusilla","Charadriiformes",0.339534681997102,1.51669453971431,0.570838387475331,NA,NA,0.631575219424447,0.0720753611242829,3.99690002771078,1.44497502208248
"Calidris_ruficollis","Calidris_ruficollis","Charadriiformes",0.304734400093752,1.26720295988924,0.569918453113339,NA,NA,0.55651561386706,0.084130460985749,3.99690002771078,1.44497502208248
"Calidris_subminuta","Calidris_subminuta","Charadriiformes",0.295433156114421,1.34810444273943,0.477112843608685,NA,NA,0.550732012149436,0.0608638822367699,3.99690002771078,1.44497502208248
"Calidris_temminckii","Calidris_temminckii","Charadriiformes",0.345091893855497,1.52268682378204,0.591604025484967,NA,NA,0.637622119587131,0.0814434664930057,3.99690002771078,1.44497502208248
"Calidris_tenuirostris","Calidris_tenuirostris","Charadriiformes",0.321991890463581,1.55070820863739,0.454931724863708,NA,NA,0.60525562086646,0.0581479784480329,3.99690002771078,1.44497502208248
"Catoptrophorus_semipalmatus","Catoptrophorus_semipalmatus","Charadriiformes",0.334383070036098,1.69392250502105,0.3828073956678,NA,NA,0.625227119597273,0.0719584611808267,3.99690002771078,1.44497502208248
"Coenocorypha_aucklandica","Coenocorypha_aucklandica","Charadriiformes",0.353145596632706,1.61360500838925,0.571414395806745,NA,NA,0.657663944255826,0.0736062718508546,3.99690002771078,1.44497502208248
"Coenocorypha_pusilla","Coenocorypha_pusilla","Charadriiformes",0.347331650880934,1.51537185302242,0.604559538413594,NA,NA,0.638307115088451,0.0892203800439683,3.99690002771078,1.44497502208248
"Eurynorhynchus_pygmeus","Eurynorhynchus_pygmeus","Charadriiformes",0.364963985029519,0.80600497723682,0.935876357719034,NA,NA,0.434550669644646,0.274882340742912,3.99690002771078,1.44497502208248
"Gallinago_andina","Gallinago_andina","Charadriiformes",0.381407307677885,1.78717318974012,0.579649643656629,NA,NA,0.716067912337433,0.068188861589737,3.99690002771078,1.44497502208248
"Gallinago_gallinago","Gallinago_gallinago","Charadriiformes",0.379324513104608,1.82157373689996,0.541025546915208,NA,NA,0.713212210892149,0.0668827507375429,3.99690002771078,1.44497502208248
"Gallinago_hardwickii","Gallinago_hardwickii","Charadriiformes",0.390042597509837,1.68149832571346,0.692786046633211,NA,NA,0.716941541193317,0.0996292675559016,3.99690002771078,1.44497502208248
"Gallinago_imperialis","Gallinago_imperialis","Charadriiformes",NA,NA,NA,NA,NA,NA,NA,3.99690002771078,1.44497502208248
"Gallinago_jamesoni","Gallinago_jamesoni","Charadriiformes",0.381943430380936,1.62429421914194,0.693397606233744,NA,NA,0.697379978100361,0.105650915287013,3.99690002771078,1.44497502208248
"Gallinago_macrodactyla","Gallinago_macrodactyla","Charadriiformes",0.393683112917585,1.89180880010936,0.558692656453233,NA,NA,0.741904997541347,0.0651518417586051,3.99690002771078,1.44497502208248
"Gallinago_media","Gallinago_media","Charadriiformes",0.376226208981238,1.74803853295548,0.584592353581861,NA,NA,0.704153376824547,0.0722010574160684,3.99690002771078,1.44497502208248
"Gallinago_megala","Gallinago_megala","Charadriiformes",0.374545466530761,1.68039396430229,0.62585138284684,NA,NA,0.694930274457925,0.0834011980597072,3.99690002771078,1.44497502208248
"Gallinago_nemoricola","Gallinago_nemoricola","Charadriiformes",0.38041818370816,1.63945426510699,0.675121257820552,NA,NA,0.697683886554834,0.0997246344088616,3.99690002771078,1.44497502208248
"Gallinago_nigripennis","Gallinago_nigripennis","Charadriiformes",0.382494626888183,1.77304949065822,0.597053879841765,NA,NA,0.714015771259918,0.0755784042175138,3.99690002771078,1.44497502208248
"Gallinago_nobilis","Gallinago_nobilis","Charadriiformes",0.38578373653203,1.82617588496401,0.571391264544681,NA,NA,0.725779069920014,0.0657804529087285,3.99690002771078,1.44497502208248
"Gallinago_paraguaiae","Gallinago_paraguaiae","Charadriiformes",0.389234700449339,1.74623149899141,0.651372508422857,NA,NA,0.725043627203199,0.0803061927193284,3.99690002771078,1.44497502208248
"Gallinago_solitaria","Gallinago_solitaria","Charadriiformes",0.379638359469277,1.80290799729649,0.555990871697897,NA,NA,0.712064151082647,0.0706767603285784,3.99690002771078,1.44497502208248
"Gallinago_stenura","Gallinago_stenura","Charadriiformes",0.358115955801974,1.72558229428639,0.504252521550847,NA,NA,0.67297104484469,0.0656299592041084,3.99690002771078,1.44497502208248
"Gallinago_stricklandii","Gallinago_stricklandii","Charadriiformes",0.377948908645743,1.72112478344183,0.615268329938933,NA,NA,0.703717232950054,0.0790500135888258,3.99690002771078,1.44497502208248
"Gallinago_undulata","Gallinago_undulata","Charadriiformes",0.398563125681166,1.64965948013997,0.749907845745468,NA,NA,0.721220548982031,0.12048215022552,3.99690002771078,1.44497502208248
"Heteroscelus_brevipes","Heteroscelus_brevipes","Charadriiformes",0.328058771898003,1.62406573140329,0.420821217751742,NA,NA,0.613094383181059,0.0703378183921179,3.99690002771078,1.44497502208248
"Heteroscelus_incanus","Heteroscelus_incanus","Charadriiformes",0.328492864103834,1.68300198429633,0.35382078955842,NA,NA,0.616630039930427,0.0629607811417619,3.99690002771078,1.44497502208248
"Limicola_falcinellus","Limicola_falcinellus","Charadriiformes",0.328914055582112,1.3649293832972,0.616448483288929,NA,NA,0.601795009920366,0.0885383424014845,3.99690002771078,1.44497502208248
"Limnodromus_griseus","Limnodromus_griseus","Charadriiformes",0.371309904510119,1.74333309665855,0.561022730328261,NA,NA,0.695554517232776,0.0699366081648254,3.99690002771078,1.44497502208248
"Limnodromus_scolopaceus","Limnodromus_scolopaceus","Charadriiformes",0.376339817030025,1.78562370598035,0.554364271659544,NA,NA,0.705724698179247,0.0699798395821086,3.99690002771078,1.44497502208248
"Limnodromus_semipalmatus","Limnodromus_semipalmatus","Charadriiformes",0.396435394838777,1.74925162960724,0.681133227871282,NA,NA,0.732171889499386,0.0945061914148693,3.99690002771078,1.44497502208248
"Limosa_fedoa","Limosa_fedoa","Charadriiformes",0.379353138206451,1.80573416412836,0.554870491802767,NA,NA,0.710581826345646,0.0746565926792608,3.99690002771078,1.44497502208248
"Limosa_haemastica","Limosa_haemastica","Charadriiformes",0.370508058487292,1.83178921459855,0.473924654649638,NA,NA,0.691410833547756,0.0816723698746829,3.99690002771078,1.44497502208248
"Limosa_lapponica","Limosa_lapponica","Charadriiformes",0.379103265311088,1.81957769038042,0.537297533652414,NA,NA,0.705652563036809,0.0856072500783118,3.99690002771078,1.44497502208248
"Limosa_limosa","Limosa_limosa","Charadriiformes",0.377018431498607,1.84060954025888,0.507811685933925,NA,NA,0.707878069201994,0.0726016680643441,3.99690002771078,1.44497502208248
"Lymnocryptes_minimus","Lymnocryptes_minimus","Charadriiformes",0.344772235315506,1.61032511117456,0.528745611515614,NA,NA,0.639341311397235,0.0793165672026615,3.99690002771078,1.44497502208248
"Numenius_americanus","Numenius_americanus","Charadriiformes",0.37041530382121,1.86249086593476,0.442174514647947,NA,NA,0.691612079125795,0.0816200445571193,3.99690002771078,1.44497502208248
"Numenius_arquata","Numenius_arquata","Charadriiformes",0.374064716630329,1.81398512947505,0.51569363917465,NA,NA,0.700511272433453,0.0766859427531635,3.99690002771078,1.44497502208248
"Numenius_borealis","Numenius_borealis","Charadriiformes",0.361639272304377,1.81732002963123,0.429935300356658,NA,NA,0.67137522582349,0.0884382256350563,3.99690002771078,1.44497502208248
"Numenius_madagascariensis","Numenius_madagascariensis","Charadriiformes",0.391572486542086,1.87984493957859,0.552890391518645,NA,NA,0.726768269138855,0.0946988262533618,3.99690002771078,1.44497502208248
"Numenius_minutus","Numenius_minutus","Charadriiformes",0.310317658196133,1.66008796152404,0.221498364861084,NA,NA,0.568356549963909,0.0862712697974856,3.99690002771078,1.44497502208248
"Numenius_phaeopus","Numenius_phaeopus","Charadriiformes",0.352503360003209,1.76389505247478,0.428750420292585,NA,NA,0.653526825314842,0.0880082687908941,3.99690002771078,1.44497502208248
"Numenius_tahitiensis","Numenius_tahitiensis","Charadriiformes",0.372901738216804,1.81035314797701,0.506694792410087,NA,NA,0.674073416490867,0.121470429711346,3.99690002771078,1.44497502208248
"Numenius_tenuirostris","Numenius_tenuirostris","Charadriiformes",0.368115146093421,1.8221864311199,0.47239951869448,NA,NA,0.692971157262807,0.0668180552568375,3.99690002771078,1.44497502208248
"Phalaropus_fulicarius","Phalaropus_fulicarius","Charadriiformes",0.298596149633693,1.20370911036124,0.579741426779248,NA,NA,0.526655676668016,0.10916704361736,3.99690002771078,1.44497502208248
"Phalaropus_lobatus","Phalaropus_lobatus","Charadriiformes",0.34151040483113,1.57349338610561,0.539294952592027,NA,NA,0.641534850097161,0.0601116619125901,3.99690002771078,1.44497502208248
"Philomachus_pugnax","Philomachus_pugnax","Charadriiformes",0.308663409371462,1.53504684510169,0.385899731410588,NA,NA,0.582847284994487,0.0513103517254416,3.99690002771078,1.44497502208248
"Prosobonia_cancellata","Prosobonia_cancellata","Charadriiformes",0.235848823633503,1.17811514519292,0.288850014440568,NA,NA,0.435702503938619,0.0616252293564104,3.99690002771078,1.44497502208248
"Scolopax_bukidnonensis","Scolopax_bukidnonensis","Charadriiformes",NA,NA,NA,NA,NA,NA,NA,3.99690002771078,1.44497502208248
"Scolopax_celebensis","Scolopax_celebensis","Charadriiformes",NA,NA,NA,NA,NA,NA,NA,3.99690002771078,1.44497502208248
"Scolopax_minor","Scolopax_minor","Charadriiformes",0.372429471277167,1.64847140193918,0.637098017443091,NA,NA,0.688440828011107,0.0875607559347,3.99690002771078,1.44497502208248
"Scolopax_mira","Scolopax_mira","Charadriiformes",0.363810147710147,1.62923935753543,0.610712835792414,NA,NA,0.674043159968092,0.0825570621684909,3.99690002771078,1.44497502208248
"Scolopax_rochussenii","Scolopax_rochussenii","Charadriiformes",0.365361573589158,1.66997769173842,0.587632551195826,NA,NA,0.6799599530674,0.0772677483148986,3.99690002771078,1.44497502208248
"Scolopax_rosenbergii","Scolopax_rosenbergii","Charadriiformes",0.381224611746444,1.7093395513606,0.637797801595101,NA,NA,0.709460751815634,0.0801147598243193,3.99690002771078,1.44497502208248
"Scolopax_rusticola","Scolopax_rusticola","Charadriiformes",0.367186513712315,1.65111438149842,0.611087888499676,NA,NA,0.679223406419973,0.0857422923217651,3.99690002771078,1.44497502208248
"Scolopax_saturata","Scolopax_saturata","Charadriiformes",0.367876138563964,1.6733185955811,0.599159730634708,NA,NA,0.685577731977543,0.0754690383718217,3.99690002771078,1.44497502208248
"Steganopus_tricolor","Steganopus_tricolor","Charadriiformes",0.357464972238997,1.74934516437282,0.480436643973448,NA,NA,0.673962271372193,0.0602518590737632,3.99690002771078,1.44497502208248
"Tringa_erythropus","Tringa_erythropus","Charadriiformes",0.359776103099101,1.83641259480268,0.393579483078317,NA,NA,0.676990443108439,0.0648577552763168,3.99690002771078,1.44497502208248
"Tringa_flavipes","Tringa_flavipes","Charadriiformes",0.348907411406748,1.7471253357622,0.425023945194043,NA,NA,0.654961205535982,0.0684009244895299,3.99690002771078,1.44497502208248
"Tringa_glareola","Tringa_glareola","Charadriiformes",0.321660009332691,1.62246217234564,0.376560815061832,NA,NA,0.602968013101566,0.0654572551057601,3.99690002771078,1.44497502208248
"Tringa_guttifer","Tringa_guttifer","Charadriiformes",0.351569501327831,1.69867570360676,0.487129779990296,NA,NA,0.656950907528588,0.0758043178203256,3.99690002771078,1.44497502208248
"Tringa_melanoleuca","Tringa_melanoleuca","Charadriiformes",0.342681981948494,1.80034148008274,0.302642427590592,NA,NA,0.635980853686735,0.0800044201290034,3.99690002771078,1.44497502208248
"Tringa_nebularia","Tringa_nebularia","Charadriiformes",0.348834663722256,1.77019196734267,0.39661491991135,NA,NA,0.6524954358833,0.0738282700767574,3.99690002771078,1.44497502208248
"Tringa_ochropus","Tringa_ochropus","Charadriiformes",0.332571290052726,1.72590147253422,0.328160950995604,NA,NA,0.621047468893793,0.0704572832400598,3.99690002771078,1.44497502208248
"Tringa_solitaria","Tringa_solitaria","Charadriiformes",0.341549989212541,1.71204501571605,0.414961176993674,NA,NA,0.642758367839319,0.0628350354535138,3.99690002771078,1.44497502208248
"Tringa_stagnatilis","Tringa_stagnatilis","Charadriiformes",0.363601940983289,1.79173951119048,0.4701623988771,NA,NA,0.684112709086002,0.0666291450881334,3.99690002771078,1.44497502208248
"Tringa_totanus","Tringa_totanus","Charadriiformes",0.347663874584261,1.75993325005321,0.400810077773275,NA,NA,0.652805423641971,0.0678279118011416,3.99690002771078,1.44497502208248
"Tryngites_subruficollis","Tryngites_subruficollis","Charadriiformes",0.280976507155264,1.39782543961392,0.350448746888821,NA,NA,0.527594412288986,0.0546824358060673,3.99690002771078,1.44497502208248
"Xenus_cinereus","Xenus_cinereus","Charadriiformes",0.369883827951717,1.82641330958465,0.472588158659543,NA,NA,0.692125203837107,0.0778743909361325,3.99690002771078,1.44497502208248
"Catharacta_antarctica","Catharacta_antarctica","Charadriiformes",0.110402315916235,0.0428500258938036,0.306855472850217,NA,NA,0.0722096453064263,0.0998975801991588,3.99690002771078,1.44497502208248
"Catharacta_chilensis","Catharacta_chilensis","Charadriiformes",0.0889118241345812,0.0497414696259985,0.246667442903485,NA,NA,0.0266595126569359,0.0845352240045204,3.99690002771078,1.44497502208248
"Catharacta_lonnbergi","Catharacta_lonnbergi","Charadriiformes",0.120790806520204,0.034783443880499,0.33656895612908,NA,NA,0.0124472968885332,0.116364478964451,3.99690002771078,1.44497502208248
"Catharacta_maccormicki","Catharacta_maccormicki","Charadriiformes",0.108465007994581,0.0308012966250328,0.302328271825492,NA,NA,0.0517400681904369,0.101309690904932,3.99690002771078,1.44497502208248
"Catharacta_skua","Catharacta_skua","Charadriiformes",0.101020256523221,0.0800956445272821,0.279404146485497,NA,NA,0.0505956813343444,0.0941942866604457,3.99690002771078,1.44497502208248
"Stercorarius_longicaudus","Stercorarius_longicaudus","Charadriiformes",0.0834610586838076,0.179517499663744,0.215561772924192,NA,NA,0.0154641960674339,0.0802701223045315,3.99690002771078,1.44497502208248
"Stercorarius_parasiticus","Stercorarius_parasiticus","Charadriiformes",0.1289439374577,0.24658428239972,0.337237997452888,NA,NA,0.0245837694409635,0.123133234277921,3.99690002771078,1.44497502208248
"Stercorarius_pomarinus","Stercorarius_pomarinus","Charadriiformes",0.112889891561475,0.380069604998504,0.252521810644398,NA,NA,0.0867941285693912,0.0999595434949392,3.99690002771078,1.44497502208248
"Attagis_gayi","Attagis_gayi","Charadriiformes",0.167314940808598,0.671965705829267,0.325995550218748,NA,NA,0.128271934679788,0.146683401376278,3.99690002771078,1.44497502208248
"Attagis_malouinus","Attagis_malouinus","Charadriiformes",0.161801375460061,0.729842892620869,0.266792150267406,NA,NA,0.160522537975959,0.132089915888421,3.99690002771078,1.44497502208248
"Thinocorus_orbignyianus","Thinocorus_orbignyianus","Charadriiformes",0.164781239175138,0.87292568948085,0.131687828977322,NA,NA,0.286734609528322,0.0661890684640951,3.99690002771078,1.44497502208248
"Thinocorus_rumicivorus","Thinocorus_rumicivorus","Charadriiformes",0.158353092189944,0.721260300752085,0.257011862206877,NA,NA,0.160817947446233,0.128218127367521,3.99690002771078,1.44497502208248
"Ortyxelos_meiffrenii","Ortyxelos_meiffrenii","Charadriiformes",0.129341077399846,0.655435697216206,0.150744462150312,NA,NA,0.210774443184112,0.0648521267250693,3.99690002771078,1.44497502208248
"Turnix_castanotus","Turnix_castanotus","Charadriiformes",0.171966957885222,0.513920583064875,0.406036755137805,NA,NA,0.274403227450039,0.0907010677614553,3.99690002771078,1.44497502208248
"Turnix_everetti","Turnix_everetti","Charadriiformes",NA,NA,NA,NA,NA,NA,NA,3.99690002771078,1.44497502208248
"Turnix_hottentottus","Turnix_hottentottus","Charadriiformes",0.0882810908473388,0.303100811034529,0.194647487936013,NA,NA,0.041400286115517,0.0818666737392071,3.99690002771078,1.44497502208248
"Turnix_maculosus","Turnix_maculosus","Charadriiformes",0.211992883056787,0.2397138901894,0.574572228061511,NA,NA,0.088462779430179,0.197838681155982,3.99690002771078,1.44497502208248
"Turnix_melanogaster","Turnix_melanogaster","Charadriiformes",0.143869604555273,0.0830720866675226,0.396737783571579,NA,NA,0.118555136454766,0.124583946609815,3.99690002771078,1.44497502208248
"Turnix_nigricollis","Turnix_nigricollis","Charadriiformes",0.20959150009687,0.148752620026994,0.575679456870237,NA,NA,0.144775897192473,0.186960959621558,3.99690002771078,1.44497502208248
"Turnix_ocellatus","Turnix_ocellatus","Charadriiformes",0.17445602149704,0.306527318412439,0.459464254202609,NA,NA,0.0520147481032406,0.164874765944335,3.99690002771078,1.44497502208248
"Turnix_olivii","Turnix_olivii","Charadriiformes",0.150875684103986,0.205244915575648,0.405640383668712,NA,NA,0.175161611989519,0.114846009001771,3.99690002771078,1.44497502208248
"Turnix_pyrrhothorax","Turnix_pyrrhothorax","Charadriiformes",0.182909809741013,0.576955069462781,0.421449968688776,NA,NA,0.304194649875526,0.0860375651657992,3.99690002771078,1.44497502208248
"Turnix_suscitator","Turnix_suscitator","Charadriiformes",0.121579046638784,0.226046394285974,0.318438397138647,NA,NA,0.0254042432343515,0.11585468182438,3.99690002771078,1.44497502208248
"Turnix_sylvaticus","Turnix_sylvaticus","Charadriiformes",0.126631889453075,0.591343080588918,0.192592569022056,NA,NA,0.121599274495264,0.1049882686036,3.99690002771078,1.44497502208248
"Turnix_tanki","Turnix_tanki","Charadriiformes",0.269084907550844,0.349779920844015,0.725557033932268,NA,NA,0.114770765759789,0.250870575544409,3.99690002771078,1.44497502208248
"Turnix_varius","Turnix_varius","Charadriiformes",0.0682453266726573,0.120265345244238,0.179566293328046,NA,NA,0.0166815229318934,0.0647988215019477,3.99690002771078,1.44497502208248
"Turnix_velox","Turnix_velox","Charadriiformes",0.135708625111829,0.602773278207523,0.228649074764343,NA,NA,0.239301424518573,0.0505416082765646,3.99690002771078,1.44497502208248
"Turnix_worcesteri","Turnix_worcesteri","Charadriiformes",0.12092022598773,0.447261670427015,0.253878186180101,NA,NA,0.197607767442693,0.0608841991884843,3.99690002771078,1.44497502208248
"Anastomus_lamelligerus","Anastomus_lamelligerus","Ciconiiformes",0.32698631200056,1.44116569510667,0.561003501259371,1.11561742316998,0.426272010297669,0.0508895485059767,0.0839796485643865,4.94225351650953,9.24130079213945
"Anastomus_oscitans","Anastomus_oscitans","Ciconiiformes",0.310230237323192,1.2300569101352,0.610156232036558,1.0910217916649,0.378370275281965,0.0512443427243255,0.0788205098164774,4.94225351650953,9.24130079213945
"Ciconia_abdimii","Ciconia_abdimii","Ciconiiformes",0.252146999157756,1.16729261569301,0.392840682477811,0.828460740186517,0.348528826917259,0.037635161431261,0.0651383851824568,4.94225351650953,9.24130079213945
"Ciconia_boyciana","Ciconia_boyciana","Ciconiiformes",0.327117895423241,1.62504895363147,0.413625714329268,1.00798704864336,0.490492144471958,0.0461154149366944,0.0850352070707998,4.94225351650953,9.24130079213945
"Ciconia_ciconia","Ciconia_ciconia","Ciconiiformes",0.304084722448113,1.50690444814446,0.388407303213067,0.936578369571567,0.4551861414342,0.0425886853697476,0.0789033693482633,4.94225351650953,9.24130079213945
"Ciconia_episcopus","Ciconia_episcopus","Ciconiiformes",0.284853413630075,1.42041602186398,0.352008248389284,0.856006198524838,0.436157087555839,0.0391916164684652,0.0741597023138918,4.94225351650953,9.24130079213945
"Ciconia_maguari","Ciconia_maguari","Ciconiiformes",0.334071412291338,1.53834503734533,0.528021030246751,1.11458794503393,0.449725282855645,0.0501790962581778,0.0861017915091708,4.94225351650953,9.24130079213945
"Ciconia_nigra","Ciconia_nigra","Ciconiiformes",0.336767412105123,1.667201771665,0.42945727905425,1.03700779578976,0.504170941315209,0.0472551658909445,0.0875624812270243,4.94225351650953,9.24130079213945
"Ciconia_stormi","Ciconia_stormi","Ciconiiformes",0.298420006251582,1.36177437723345,0.479625606039741,0.979938614799948,0.41088388534879,0.0443350853540598,0.0769850938763969,4.94225351650953,9.24130079213945
"Ephippiorhynchus_asiaticus","Ephippiorhynchus_asiaticus","Ciconiiformes",0.323629196707421,1.60909773877064,0.402737588200999,0.97541358796344,0.493480477828031,0.045132545217822,0.0843707345865167,4.94225351650953,9.24130079213945
"Ephippiorhynchus_senegalensis","Ephippiorhynchus_senegalensis","Ciconiiformes",0.322882269900342,1.52248048277291,0.483099732871704,1.03278547265084,0.457873595158739,0.046607826303445,0.0836607431304787,4.94225351650953,9.24130079213945
"Jabiru_mycteria","Jabiru_mycteria","Ciconiiformes",0.306557983101742,1.38544639909644,0.505220392949848,1.02117985597153,0.411075850968094,0.0461151683679757,0.0790846836472363,4.94225351650953,9.24130079213945
"Leptoptilos_crumeniferus","Leptoptilos_crumeniferus","Ciconiiformes",0.252483050835024,1.1971848330372,0.374034514112476,0.811994275074553,0.357029641498317,0.0370463603370317,0.0653807931924306,4.94225351650953,9.24130079213945
"Leptoptilos_dubius","Leptoptilos_dubius","Ciconiiformes",0.24061844542187,1.16900327620072,0.328206473145991,0.738342634410615,0.361208702763602,0.0345285849554832,0.0624833222780793,4.94225351650953,9.24130079213945
"Leptoptilos_javanicus","Leptoptilos_javanicus","Ciconiiformes",0.308990669594534,1.43866494692682,0.479112154540585,1.02089072768393,0.422399956921574,0.0464544695818436,0.079903956646198,4.94225351650953,9.24130079213945
"Mycteria_americana","Mycteria_americana","Ciconiiformes",0.310375673386106,1.38048143661934,0.525458361777328,1.05933378874385,0.409055119680496,0.0475521597898123,0.0797295843668605,4.94225351650953,9.24130079213945
"Mycteria_cinerea","Mycteria_cinerea","Ciconiiformes",0.280373965263579,1.45075464646434,0.280958349258761,0.784339751708012,0.459261368947621,0.0360815697272001,0.0732121105260135,4.94225351650953,9.24130079213945
"Mycteria_ibis","Mycteria_ibis","Ciconiiformes",0.323196499756619,1.53671969370821,0.473118749053422,1.0455856344742,0.455632693201161,0.0467292325936128,0.0837686793327838,4.94225351650953,9.24130079213945
"Mycteria_leucocephala","Mycteria_leucocephala","Ciconiiformes",0.323425823889522,1.52971991141586,0.481376294360302,1.05046980776886,0.454419600678521,0.0468681856672333,0.0835602478885211,4.94225351650953,9.24130079213945
"Colius_castanotus","Colius_castanotus","Coliiformes",0.242508093977369,1.17787483678576,0.328664748154299,0.772328815981632,0.583063864658419,NA,NA,NA,NA
"Colius_colius","Colius_colius","Coliiformes",0.253878726227831,1.34346743672168,0.22478164169353,0.679854474609996,0.635001364295905,NA,NA,NA,NA
"Colius_leucocephalus","Colius_leucocephalus","Coliiformes",0.251356660368755,1.27406866348316,0.288509338338507,0.63325987594062,0.645615145172373,NA,NA,NA,NA
"Colius_striatus","Colius_striatus","Coliiformes",0.211768437863316,1.06079375990933,0.259158200713734,0.502969455814947,0.550829679668055,NA,NA,NA,NA
"Urocolius_indicus","Urocolius_indicus","Coliiformes",0.234697067554757,1.18308105529588,0.274068250511693,0.666213141107999,0.581984328792032,NA,NA,NA,NA
"Urocolius_macrourus","Urocolius_macrourus","Coliiformes",0.273112198598149,1.27888887005291,0.415114554238161,0.929207137866353,0.644139427229381,NA,NA,NA,NA
"Alectroenas_madagascariensis","Alectroenas_madagascariensis","Columbiformes",0.106377324457991,0.347740581407309,0.242398915935172,0.0118400825417723,0.107209046701778,0.00588909547930061,0.0789122690296065,1.89539177864742,3.66602321616027
"Alectroenas_pulcherrima","Alectroenas_pulcherrima","Columbiformes",0.146828535277618,0.434312996349067,0.348531397310368,0.234077866867002,0.0847452181114845,0.176397885806648,0.0623435839855663,1.89539177864742,3.66602321616027
"Alectroenas_sganzini","Alectroenas_sganzini","Columbiformes",0.100497016444068,0.401444243645809,0.196335637241909,0.0723112462893741,0.0925065317647253,0.0561120040540649,0.0683597047005627,1.89539177864742,3.66602321616027
"Aplopelia_larvata","Aplopelia_larvata","Columbiformes",0.252145403366988,0.743424107349101,0.59812096240925,0.339380309854019,0.173071785455005,0.260249422164876,0.128994509540678,1.89539177864742,3.66602321616027
"Caloenas_nicobarica","Caloenas_nicobarica","Columbiformes",0.123279870844298,0.550179246444252,0.207053459199925,0.0231704867961701,0.123484003618266,0.0139010273748735,0.0909767048836731,1.89539177864742,3.66602321616027
"Chalcophaps_indica","Chalcophaps_indica","Columbiformes",0.187311488326634,0.949587239189008,0.212914852874865,0.0530102322115912,0.186358479033631,0.0348945084504144,0.137387579357187,1.89539177864742,3.66602321616027
"Chalcophaps_stephani","Chalcophaps_stephani","Columbiformes",0.191943807256508,0.9847508700012,0.204709694208838,0.15137642834736,0.170952658628741,0.116596632091472,0.127772191725322,1.89539177864742,3.66602321616027
"Claravis_godefrida","Claravis_godefrida","Columbiformes",0.18410726174574,0.965973930844671,0.171904366093644,0.0339654740091309,0.18455305971455,0.0174690724008599,0.136230352819026,1.89539177864742,3.66602321616027
"Claravis_mondetoura","Claravis_mondetoura","Columbiformes",0.177517099082714,0.825242188882589,0.274369252711852,0.120526769605439,0.16431331361442,0.0926747147664778,0.121298206423323,1.89539177864742,3.66602321616027
"Claravis_pretiosa","Claravis_pretiosa","Columbiformes",0.179012160194306,0.942266625210349,0.1552037006435,0.114373700684324,0.165848348184746,0.0877262571738348,0.123852852870461,1.89539177864742,3.66602321616027
"Columba_albinucha","Columba_albinucha","Columbiformes",NA,NA,NA,NA,NA,NA,NA,1.89539177864742,3.66602321616027
"Columba_albitorques","Columba_albitorques","Columbiformes",0.176847290045132,0.483816770090927,0.429960182690995,0.232579890422854,0.125417597686618,0.177573073921943,0.0933708426991262,1.89539177864742,3.66602321616027
"Columba_argentina","Columba_argentina","Columbiformes",0.164807815552223,0.483766353028923,0.393143830866756,0.16803254031273,0.140068154779082,0.130800156325787,0.102035497761709,1.89539177864742,3.66602321616027
"Columba_arquatrix","Columba_arquatrix","Columbiformes",0.0968315110932065,0.377857156576441,0.19346507498888,0.0417611376146385,0.0943423041141238,0.0320350231746396,0.0697159564567348,1.89539177864742,3.66602321616027
"Columba_bollii","Columba_bollii","Columbiformes",0.15097037563934,0.311551905874704,0.38947116567148,0.214924658357495,0.101040048003316,0.16302259228449,0.0744088983519431,1.89539177864742,3.66602321616027
"Columba_delegorguei","Columba_delegorguei","Columbiformes",0.208023900230455,0.716420789651097,0.457494073190176,0.246403009869309,0.159448374978576,0.188735450494199,0.118274146117922,1.89539177864742,3.66602321616027
"Columba_elphinstonii","Columba_elphinstonii","Columbiformes",0.13062860619777,0.577226436364984,0.224299912996972,0.0273467633220181,0.130542047772062,0.0176009042204206,0.0962494753205413,1.89539177864742,3.66602321616027
"Columba_eversmanni","Columba_eversmanni","Columbiformes",0.173003699825583,0.655249835436949,0.355763318432315,0.175260402909372,0.143125114414278,0.134127199158618,0.106555865189662,1.89539177864742,3.66602321616027
"Columba_guinea","Columba_guinea","Columbiformes",0.148424636268652,0.765826617935066,0.154746225670478,0.0273231325488413,0.148643536782862,0.0133134326921153,0.109836180383773,1.89539177864742,3.66602321616027
"Columba_hodgsonii","Columba_hodgsonii","Columbiformes",0.234667006871795,0.405974312436078,0.618397346217452,0.384467280910475,0.122413607744055,0.291760026111233,0.0903140154552632,1.89539177864742,3.66602321616027
"Columba_iriditorques","Columba_iriditorques","Columbiformes",0.133956555413049,0.646820237100965,0.186869197757422,0.0319285814525538,0.13388641735878,0.0205335870802863,0.0986984090267685,1.89539177864742,3.66602321616027
"Columba_janthina","Columba_janthina","Columbiformes",0.230372298970893,0.73029093293465,0.529411515032095,0.300353925655241,0.163277066682797,0.230000413399752,0.121445078964999,1.89539177864742,3.66602321616027
